,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3413,7483,0.456,827,2357,0.351,2586,5126,0.504,1570,1995,0.787,923,2750,3673,2018,683,411,1074,1664,9223
1,Team/G,,241.8,41.6,91.3,0.456,10.1,28.7,0.351,31.5,62.5,0.504,19.1,24.3,0.787,11.3,33.5,44.8,24.6,8.3,5.0,13.1,20.3,112.5
2,Lg Rank,,11,13,5,17.0,23,26,19.0,6,3,25.0,4,8,10.0,6,25,19,15,7,17,4,10,13
3,Year/Year,,0.1%,1.4%,5.9%,-0.02,25.7%,27.8%,-0.006,-4.5%,-1.8%,-0.014,-1.4%,0.8%,-0.017,8.8%,6.1%,6.7%,8.4%,-0.9%,19.1%,5.2%,11.3%,2.7%
4,Opponent,82.0,19830,3452,7386,0.467,1041,2752,0.378,2411,4634,0.52,1401,1827,0.767,921,2822,3743,2145,539,455,1209,1795,9346
5,Opponent/G,,241.8,42.1,90.1,0.467,12.7,33.6,0.378,29.4,56.5,0.52,17.1,22.3,0.767,11.2,34.4,45.6,26.2,6.6,5.5,14.7,21.9,114.0
6,Lg Rank,,11,22,20,23.0,29,24,29.0,8,11,16.0,12,11,15.0,26,9,17,27,1,25,11,8,23
7,Year/Year,,0.1%,4.7%,6.4%,-0.008,17.0%,13.2%,0.012,0.1%,2.7%,-0.014,6.9%,8.6%,-0.012,14.7%,7.5%,9.2%,9.3%,1.9%,19.1%,-2.4%,4.9%,6.2%
