,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,41,31,41,31,2.32,-0.18,2.14,115.7,113.3,97.6,0.278,0.382,0.539,11.9,24.4,0.226,0.53,11.1,77.8,0.19,State Farm Arena,59288
1,Lg Rank,11,19,10,10,9.0,26.0,10.0,8.0,21.0,23.0,4.0,19.0,16.0,9.0,4.0,1.0,6.0,28.0,16.0,13.0,,13
