,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3060,6737,0.454,620,1779,0.349,2440,4958,0.492,1517,2097,0.723,848,2567,3415,1574,503,386,1251,1592,8257
1,Team/G,,241.5,37.3,82.2,0.454,7.6,21.7,0.349,29.8,60.5,0.492,18.5,25.6,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7
2,Lg Rank,,14,11,12,15.0,7,4,22.0,19,27,9.0,17,12,26.0,22,11,18,28,28,17,28,3,10
3,Year/Year,,-0.9%,2.1%,4.5%,-0.011,24.0%,30.6%,-0.019,-2.3%,-2.5%,0.001,-17.3%,-13.0%,-0.038,-2.1%,8.1%,5.4%,-6.3%,-10.8%,-5.2%,-6.9%,-12.9%,-0.9%
4,Opponent,82.0,19805,3394,7076,0.48,591,1625,0.364,2803,5451,0.514,1387,1791,0.774,932,2721,3653,1963,711,403,1096,1842,8766
5,Opponent/G,,241.5,41.4,86.3,0.48,7.2,19.8,0.364,34.2,66.5,0.514,16.9,21.8,0.774,11.4,33.2,44.5,23.9,8.7,4.9,13.4,22.5,106.9
6,Lg Rank,,14,30,27,29.0,24,27,18.0,29,26,30.0,5,5,29.0,21,28,27,28,30,18,22,6,28
7,Year/Year,,-0.9%,3.3%,4.7%,-0.007,2.6%,9.8%,-0.025,3.4%,3.2%,0.001,-13.5%,-15.2%,0.016,-3.4%,9.6%,5.9%,-4.8%,4.4%,-10.4%,-12.5%,-7.5%,0.1%
