,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,45,37,1.45,0.28,1.73,108.2,106.6,89.1,0.275,0.173,0.489,12.7,28.6,0.219,0.472,11.2,71.4,0.208,Target Center,704438
1,Lg Rank,14,16,11,11,11.0,10.0,11.0,6.0,15.0,22.0,30.0,21.0,10.0,6.0,16.0,26.0,9.0,29.0,13.0,4.0,,15
