,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17430,3065,6598,0.465,982,2656,0.37,2083,3942,0.528,1229,1687,0.729,797,2551,3348,1932,539,358,1181,1524,8341
1,Team/G,,242.1,42.6,91.6,0.465,13.6,36.9,0.37,28.9,54.8,0.528,17.1,23.4,0.729,11.1,35.4,46.5,26.8,7.5,5.0,16.4,21.2,115.8
2,Lg Rank,,13,2,2,13.0,5,7,7.0,15,17,12.0,20,14,29.0,2,10,6,3,19,13,29,17,5
3,Year/Year,,0.5%,-2.5%,-0.6%,-0.009,32.8%,23.5%,0.026,-13.4%,-12.2%,-0.007,-4.3%,0.0%,-0.033,-0.1%,-2.1%,-1.7%,-0.7%,0.6%,-7.5%,10.7%,0.2%,0.4%
4,Opponent,72.0,17430,3077,6611,0.465,880,2438,0.361,2197,4173,0.526,1400,1775,0.789,727,2501,3228,1763,615,348,1045,1519,8434
5,Opponent/G,,242.1,42.7,91.8,0.465,12.2,33.9,0.361,30.5,58.0,0.526,19.4,24.7,0.789,10.1,34.7,44.8,24.5,8.5,4.8,14.5,21.1,117.1
6,Lg Rank,,13,26,28,19.0,14,14,18.0,25,26,16.0,25,23,28.0,13,15,13,14,28,14,15,11,27
7,Year/Year,,0.5%,-1.3%,-1.1%,-0.001,-0.4%,0.4%,-0.003,-1.6%,-1.9%,0.001,8.4%,5.0%,0.025,-7.8%,-0.2%,-2.0%,-7.6%,-0.2%,-10.9%,6.9%,0.5%,0.3%
