,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2018-19,21.0,DAL,NBA,PF,2.0,0.0,5.5,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,1.0,2.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0
1,2019-20,22.0,LAL,NBA,PF,5.0,0.0,4.0,0.6,0.6,1.0,0.0,0.0,,0.6,0.6,1.0,1.0,0.2,0.4,0.5,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,1.4
2,2020-21,23.0,LAL,NBA,PF,15.0,0.0,3.7,0.2,0.7,0.3,0.0,0.0,,0.2,0.7,0.3,0.3,0.4,0.9,0.462,0.3,1.0,1.3,0.1,0.1,0.3,0.7,0.5,0.8
3,Career,,,NBA,,22.0,0.0,4.0,0.3,0.7,0.375,0.0,0.0,,0.3,0.7,0.375,0.375,0.4,0.9,0.474,0.3,0.8,1.0,0.1,0.2,0.2,0.6,0.5,1.0
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,LAL,NBA,,20.0,0.0,3.8,0.3,0.7,0.462,0.0,0.0,,0.3,0.7,0.462,0.462,0.4,0.8,0.467,0.3,0.8,1.1,0.2,0.1,0.2,0.6,0.5,1.0
6,1 season,,DAL,NBA,,2.0,0.0,5.5,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,1.0,2.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0
