,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3015,6594,0.457,513,1519,0.338,2502,5075,0.493,1546,2187,0.707,955,2501,3456,1813,585,402,1343,1733,8089
1,Team/G,,242.1,36.8,80.4,0.457,6.3,18.5,0.338,30.5,61.9,0.493,18.9,26.7,0.707,11.6,30.5,42.1,22.1,7.1,4.9,16.4,21.1,98.6
2,Lg Rank,,10,21,20,20.0,14,11,25.0,14,22,13.0,8,4,29.0,10,15,9,10,19,13,29,20,19
3,Year/Year,,0.8%,0.4%,-0.1%,0.002,6.2%,4.3%,0.006,-0.7%,-1.3%,0.003,13.5%,17.1%,-0.023,3.0%,-0.0%,0.8%,0.2%,10.0%,-13.7%,4.5%,9.6%,3.1%
4,Opponent,82.0,19855,3046,6688,0.455,584,1598,0.365,2462,5090,0.484,1670,2167,0.771,914,2410,3324,1827,659,404,1125,1811,8346
5,Opponent/G,,242.1,37.1,81.6,0.455,7.1,19.5,0.365,30.0,62.1,0.484,20.4,26.4,0.771,11.1,29.4,40.5,22.3,8.0,4.9,13.7,22.1,101.8
6,Lg Rank,,10,15,17,11.0,25,25,20.0,12,10,12.0,25,25,23.0,21,8,9,22,27,18,21,2,20
7,Year/Year,,0.8%,-4.6%,-1.5%,-0.015,10.4%,9.7%,0.002,-7.6%,-4.6%,-0.016,14.8%,13.5%,0.009,4.0%,-3.2%,-1.3%,-5.1%,-3.9%,11.3%,6.2%,14.0%,-0.3%
