,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,50,Lavoy Allen,PF,6-9,260,"February 4, 1989",United States,2,Temple
1,9,James Anderson,SG,6-6,213,"March 25, 1989",United States,3,Oklahoma State
2,7,Lorenzo Brown,PG,6-5,189,"August 26, 1990",United States,R,NC State
3,1,Michael Carter-Williams,PG,6-5,190,"October 10, 1991",United States,R,Syracuse
4,20,Brandon Davies,PF,6-10,240,"July 25, 1991",United States,R,BYU
5,30,Dewayne Dedmon,C,7-0,245,"August 12, 1989",United States,R,USC
6,0,Spencer Hawes,C,7-1,245,"April 28, 1988",United States,6,Washington
7,0,Darius Johnson-Odom,SG,6-2,215,"September 28, 1989",United States,1,Marquette
8,11,Eric Maynor,PG,6-3,175,"June 11, 1987",United States,4,VCU
9,7,Darius Morris,PG,6-4,190,"January 3, 1991",United States,2,Michigan
10,5,Arnett Moultrie,PF,6-11,249,"November 18, 1990",United States,1,"Texas-El Paso, Mississippi State"
11,30,Byron Mullens,C,7-0,275,"February 14, 1989",United States,4,Ohio State
12,12,James Nunnally,SF,6-7,208,"July 14, 1990",United States,R,UC Santa Barbara
13,33,Daniel Orton,C,6-10,255,"August 6, 1990",United States,2,Kentucky
14,35,Henry Sims,C,6-10,248,"March 27, 1990",United States,1,Georgetown
15,7,Adonis Thomas,SF,6-7,200,"March 25, 1993",United States,R,Memphis
16,31,Hollis Thompson,SF,6-8,206,"April 3, 1991",United States,R,Georgetown
17,12,Evan Turner,SF,6-6,220,"October 27, 1988",United States,3,Ohio State
18,40,Jarvis Varnado,PF,6-9,230,"March 1, 1988",United States,1,Mississippi State
19,17,Casper Ware,PG,5-10,175,"January 17, 1990",United States,R,Cal State Long Beach
20,25,Elliot Williams,SG,6-5,190,"June 20, 1989",United States,1,"Duke, Memphis"
21,8,Tony Wroten,PG,6-6,205,"April 13, 1993",United States,1,Washington
22,21,Thaddeus Young,PF,6-8,235,"June 21, 1988",United States,6,Georgia Tech
