,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19955,2957,6593,0.449,694,1956,0.355,2263,4637,0.488,1402,1885,0.744,880,2665,3545,1555,631,425,1224,1655,8010
1,Team/G,,243.4,36.1,80.4,0.449,8.5,23.9,0.355,27.6,56.5,0.488,17.1,23.0,0.744,10.7,32.5,43.2,19.0,7.7,5.2,14.9,20.2,97.7
2,Lg Rank,,2,29,30,18.0,16,15,12.0,25,22,16.0,19,16,24.0,10,23,18,28,18,14,21,12,28
3,Year/Year,,1.3%,2.0%,1.6%,0.002,13.8%,9.8%,0.012,-1.2%,-1.6%,0.002,0.8%,-2.3%,0.023,-10.9%,1.8%,-1.7%,-4.7%,1.3%,-13.1%,-2.5%,4.5%,2.7%
4,Opponent,82.0,19955,2920,6549,0.446,649,1819,0.357,2271,4730,0.48,1374,1842,0.746,764,2522,3286,1568,652,385,1146,1629,7863
5,Opponent/G,,243.4,35.6,79.9,0.446,7.9,22.2,0.357,27.7,57.7,0.48,16.8,22.5,0.746,9.3,30.8,40.1,19.1,8.0,4.7,14.0,19.9,95.9
6,Lg Rank,,2,1,2,13.0,10,5,18.0,2,3,10.0,9,9,7.0,6,2,1,1,18,12,17,18,2
7,Year/Year,,1.3%,-0.5%,-0.6%,0.0,7.4%,8.9%,-0.005,-2.6%,-3.8%,0.006,5.0%,4.7%,0.002,-5.8%,4.8%,2.1%,-1.6%,-3.3%,0.8%,6.5%,1.6%,1.0%
