Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,21.0,DEN,NBA,PF,62.0,9.0,13.6,1.6,3.6,0.451,0.7,1.8,0.407,0.9,1.8,0.495,0.554,0.9,1.2,0.75,0.7,2.3,3.0,0.5,0.5,0.2,0.5,1.0,4.9
2017-18,22.0,DEN,NBA,PF,25.0,3.0,11.1,1.2,3.0,0.387,0.6,2.0,0.28,0.6,1.0,0.6,0.48,0.4,0.5,0.833,0.7,1.4,2.2,0.5,0.2,0.1,0.4,1.0,3.3
2018-19,23.0,DEN,NBA,PF,70.0,25.0,19.4,2.0,4.5,0.439,0.9,2.6,0.365,1.0,1.9,0.541,0.545,0.9,1.2,0.767,0.9,2.9,3.8,0.8,0.4,0.3,0.5,1.3,5.8
2019-20,24.0,TOT,NBA,PF,48.0,14.0,17.4,2.1,5.1,0.405,0.9,2.7,0.341,1.2,2.5,0.475,0.494,0.9,1.5,0.62,0.9,3.2,4.1,0.8,0.4,0.2,0.7,1.3,6.0
2019-20,24.0,DEN,NBA,PF,34.0,0.0,12.4,1.1,3.2,0.345,0.4,1.8,0.25,0.7,1.5,0.46,0.414,0.5,0.7,0.64,0.7,2.1,2.8,0.6,0.1,0.1,0.5,0.9,3.1
2019-20,24.0,MIN,NBA,PF,14.0,14.0,29.4,4.4,9.8,0.453,2.1,4.9,0.42,2.4,4.9,0.485,0.558,2.0,3.3,0.609,1.4,5.9,7.3,1.3,1.0,0.3,1.0,2.5,12.9
2020-21,25.0,MIN,NBA,PF,52.0,6.0,17.3,2.5,5.8,0.435,1.1,3.2,0.327,1.4,2.5,0.573,0.527,1.2,1.9,0.619,0.9,3.1,3.9,0.7,0.4,0.1,0.5,1.0,7.2
2021-22,26.0,BOS,NBA,PF,5.0,0.0,2.8,0.4,1.2,0.333,0.2,0.6,0.333,0.2,0.6,0.333,0.417,0.2,0.4,0.5,0.4,0.6,1.0,0.0,0.4,0.0,0.6,0.2,1.2
Career,,,NBA,,262.0,57.0,16.1,1.9,4.4,0.429,0.9,2.5,0.351,1.0,2.0,0.526,0.526,0.9,1.3,0.692,0.8,2.7,3.5,0.7,0.4,0.2,0.5,1.1,5.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,191.0,37.0,15.2,1.6,3.8,0.423,0.7,2.1,0.349,0.9,1.7,0.517,0.521,0.8,1.0,0.749,0.8,2.4,3.1,0.6,0.4,0.2,0.5,1.1,4.7
2 seasons,,MIN,NBA,,66.0,20.0,19.9,2.9,6.6,0.44,1.3,3.6,0.354,1.6,3.0,0.543,0.537,1.3,2.2,0.615,1.0,3.7,4.7,0.8,0.5,0.2,0.6,1.3,8.4
1 season,,BOS,NBA,,5.0,0.0,2.8,0.4,1.2,0.333,0.2,0.6,0.333,0.2,0.6,0.333,0.417,0.2,0.4,0.5,0.4,0.6,1.0,0.0,0.4,0.0,0.6,0.2,1.2
