Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,22.0,HOU,NBA,PF,39.0,379.0,14.6,0.635,0.011,0.511,7.2,11.7,9.5,7.2,1.4,2.4,13.4,14.5,0.7,0.2,0.9,0.118,-0.5,-0.1,-0.6,0.1
2016-17,23.0,HOU,NBA,C,58.0,1064.0,19.2,0.662,0.02,0.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,3.1,1.0,4.1,0.183,0.9,0.1,1.0,0.8
2017-18,24.0,LAC,NBA,C,76.0,1293.0,24.7,0.647,0.013,0.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,4.3,1.3,5.5,0.205,3.1,0.2,3.3,1.7
2018-19,25.0,LAC,NBA,C,82.0,2158.0,23.4,0.636,0.019,0.466,9.3,16.7,13.1,12.5,1.6,4.0,11.0,23.5,6.1,2.6,8.7,0.193,2.6,0.7,3.3,2.9
2019-20,26.0,LAC,NBA,C,63.0,1749.0,23.2,0.607,0.022,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7.0,0.191,2.5,0.5,2.9,2.2
2020-21,27.0,LAL,NBA,C,69.0,1580.0,22.7,0.65,0.017,0.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,4.5,2.7,7.3,0.221,2.4,0.3,2.7,1.9
2021-22,28.0,WAS,NBA,C,10.0,300.0,25.7,0.703,0.051,0.616,8.3,22.8,16.0,9.7,0.8,3.2,10.7,20.6,1.3,0.5,1.8,0.291,3.8,0.8,4.6,0.5
Career,,,NBA,,397.0,8523.0,22.6,0.638,0.019,0.435,9.5,16.8,13.2,10.1,1.3,3.4,10.2,22.4,24.5,10.8,35.2,0.198,2.3,0.4,2.7,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAC,NBA,,221.0,5200.0,23.6,0.628,0.019,0.439,9.4,16.7,13.1,11.2,1.3,3.7,10.3,24.3,14.8,6.4,21.2,0.195,2.7,0.5,3.2,6.8
2 seasons,,HOU,NBA,,97.0,1443.0,18.0,0.656,0.018,0.384,8.0,13.5,10.8,9.0,1.0,3.0,10.7,16.8,3.8,1.2,5.0,0.166,0.6,0.0,0.6,0.9
1 season,,LAL,NBA,,69.0,1580.0,22.7,0.65,0.017,0.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,4.5,2.7,7.3,0.221,2.4,0.3,2.7,1.9
1 season,,WAS,NBA,,10.0,300.0,25.7,0.703,0.051,0.616,8.3,22.8,16.0,9.7,0.8,3.2,10.7,20.6,1.3,0.5,1.8,0.291,3.8,0.8,4.6,0.5
