,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,39,43,40,42,-0.23,-0.22,-0.45,107.3,107.6,98.2,0.247,0.368,0.515,13.1,24.8,0.172,0.51,12.7,77.6,0.201,AmericanAirlines Arena,805264
1,Lg Rank,17,12,16,16,16.0,21.0,16.0,26.0,6.0,23.0,20.0,13.0,21.0,26.0,5.0,29.0,5.0,13.0,10.0,19.0,,5
