Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,22.0,BRK,NBA,SF,57.0,1237.0,12.3,0.556,0.484,0.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,0.8,1.0,1.8,0.07,-1.3,0.3,-1.1,0.3
2017-18,23.0,BRK,NBA,SF,71.0,1864.0,14.2,0.525,0.333,0.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.8,0.0,-0.8,0.6
2018-19,24.0,BRK,NBA,SF,40.0,1063.0,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6
2019-20,25.0,BRK,NBA,SG,45.0,1330.0,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5
2020-21,26.0,TOT,NBA,SG,47.0,1486.0,17.8,0.531,0.317,0.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,0.9,1.5,2.4,0.077,0.3,-0.4,-0.1,0.7
2020-21,26.0,BRK,NBA,SG,12.0,334.0,19.1,0.516,0.315,0.17,3.5,13.2,8.6,34.1,1.9,1.6,10.8,31.5,0.3,0.3,0.6,0.084,1.3,-0.7,0.6,0.2
2020-21,26.0,IND,NBA,SG,35.0,1152.0,17.4,0.535,0.318,0.238,2.2,13.0,7.6,22.9,2.2,1.7,10.1,27.9,0.6,1.2,1.8,0.075,0.0,-0.3,-0.3,0.5
2021-22,27.0,IND,NBA,SG,14.0,364.0,14.1,0.497,0.32,0.142,1.2,10.8,6.1,18.1,1.3,1.6,9.5,27.6,0.0,0.3,0.3,0.041,-1.4,-0.9,-2.3,0.0
Career,,,NBA,,274.0,7344.0,15.0,0.524,0.336,0.242,2.9,12.1,7.5,22.8,2.0,1.0,12.4,24.5,3.1,6.9,10.0,0.065,-0.4,-0.2,-0.5,2.7
,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,BRK,NBA,,225.0,5828.0,14.6,0.523,0.342,0.251,3.1,12.0,7.6,23.1,2.0,0.8,13.1,23.6,2.5,5.4,7.9,0.065,-0.4,-0.1,-0.5,2.2
2 seasons,,IND,NBA,,49.0,1516.0,16.6,0.526,0.318,0.215,1.9,12.5,7.2,21.7,2.0,1.7,9.9,27.8,0.6,1.5,2.1,0.067,-0.3,-0.4,-0.7,0.5
