,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,2943,6702,0.439,450,1475,0.305,2493,5227,0.477,1515,2042,0.742,973,2473,3446,1836,700,387,1214,1509,7851
1,Team/G,,240.6,35.9,81.7,0.439,5.5,18.0,0.305,30.4,63.7,0.477,18.5,24.9,0.742,11.9,30.2,42.0,22.4,8.5,4.7,14.8,18.4,95.7
2,Lg Rank,,26,25,13,24.0,28,21,30.0,13,12,16.0,5,6,21.0,11,19,14,16,5,19,20,6,20
3,Year/Year,,-0.4%,0.6%,-0.7%,0.006,-23.4%,-16.6%,-0.027,6.6%,4.9%,0.008,-4.8%,-1.1%,-0.029,-1.7%,-4.7%,-3.9%,14.6%,29.2%,6.3%,-2.4%,0.2%,-2.2%
4,Opponent,82.0,19730,3113,6657,0.468,576,1559,0.369,2537,5098,0.498,1243,1652,0.752,871,2583,3454,1832,661,481,1302,1847,8045
5,Opponent/G,,240.6,38.0,81.2,0.468,7.0,19.0,0.369,30.9,62.2,0.498,15.2,20.1,0.752,10.6,31.5,42.1,22.3,8.1,5.9,15.9,22.5,98.1
6,Lg Rank,,26,21,13,24.0,13,11,23.0,22,16,23.0,4,5,14.0,4,18,16,16,20,24,4,2,15
7,Year/Year,,-0.4%,-2.6%,-5.3%,0.013,14.2%,5.0%,0.03,-5.7%,-8.0%,0.012,-5.5%,-5.2%,-0.003,-9.1%,-0.8%,-3.0%,3.7%,-3.1%,2.7%,19.8%,3.6%,-2.0%
