,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15965,2402,5417,0.443,478,1382,0.346,1924,4035,0.477,1133,1423,0.796,735,1949,2684,1349,528,322,935,1251,6415
1,Team/G,,241.9,36.4,82.1,0.443,7.2,20.9,0.346,29.2,61.1,0.477,17.2,21.6,0.796,11.1,29.5,40.7,20.4,8.0,4.9,14.2,19.0,97.2
2,Lg Rank,,10,18,13,17.0,9,8,14.0,23,22,15.0,11,18,2.0,18,22,25,17,11,18,11,11,16
3,Year/Year,,0.2%,1.1%,2.0%,-0.004,14.6%,14.2%,0.001,-1.7%,-1.6%,-0.001,-4.6%,-3.7%,-0.008,-8.3%,8.6%,3.4%,-3.5%,-0.6%,11.7%,8.6%,-1.9%,0.9%
4,Opponent,66.0,15965,2476,5349,0.463,442,1217,0.363,2034,4132,0.492,1062,1421,0.747,730,2062,2792,1392,499,314,982,1306,6456
5,Opponent/G,,241.9,37.5,81.0,0.463,6.7,18.4,0.363,30.8,62.6,0.492,16.1,21.5,0.747,11.1,31.2,42.3,21.1,7.6,4.8,14.9,19.8,97.8
6,Lg Rank,,10,21,14,26.0,21,15,25.0,21,13,26.0,10,9,10.0,14,18,17,18,11,11,11,14,18
7,Year/Year,,0.2%,5.9%,6.9%,-0.004,3.8%,5.0%,-0.004,6.4%,7.4%,-0.005,-8.0%,-5.5%,-0.02,4.5%,7.4%,6.6%,9.9%,9.5%,15.1%,-5.1%,-6.9%,3.2%
