,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,59,23,62,20,7.39,-0.72,6.67,111.4,102.9,87.3,0.3,0.203,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,The Palace of Auburn Hills,905116
1,Lg Rank,2,29,2,2,2.0,29.0,4.0,6.0,4.0,30.0,17.0,22.0,15.0,2.0,6.0,13.0,3.0,13.0,12.0,19.0,,1
