,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,7.0,Jaylen Brown,SG,6-6,223,"October 24, 1996",us,5,California
1,0.0,Jayson Tatum,SF,6-8,210,"March 3, 1998",us,4,Duke
2,44.0,Robert Williams,C,6-8,237,"October 17, 1997",us,3,Texas A&M
3,12.0,Grant Williams,PF,6-6,236,"November 30, 1998",us,2,Tennessee
4,36.0,Marcus Smart,PG,6-3,220,"March 6, 1994",us,7,Oklahoma State
5,71.0,Dennis Schroder,SG,6-3,172,"September 15, 1993",de,8,
6,9.0,Romeo Langford,SG,6-4,216,"October 25, 1999",us,2,Indiana
7,11.0,Payton Pritchard,SG,6-1,195,"January 28, 1998",us,1,Oregon
8,26.0,Aaron Nesmith,SF,6-5,215,"October 16, 1999",us,1,Vanderbilt
9,,Josh Richardson,SG,6-5,200,"September 15, 1993",us,6,Tennessee
10,,Enes Kanter,C,6-10,250,"May 20, 1992",ch,10,
11,,Al Horford,C,6-9,240,"June 3, 1986",do,14,Florida
12,,Sam Hauser (TW),F,6-8,215,"December 8, 1997",us,R,"Marquette, Virginia"
13,,Brodric Thomas (TW),SG,6-5,185,"January 28, 1997",us,1,Truman State University
14,,Jabari Parker,F,6-8,245,"March 15, 1995",us,7,Duke
15,,Bruno Fernando,C,6-9,240,"August 15, 1998",ao,2,Maryland
16,,Juan Hernangomez,PF,6-9,214,"September 28, 1995",es,5,
