,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3027,6739,0.449,759,2038,0.372,2268,4701,0.482,1271,1670,0.761,870,2437,3307,1641,631,367,1063,1815,8084
1,Team/G,,242.1,36.9,82.2,0.449,9.3,24.9,0.372,27.7,57.3,0.482,15.5,20.4,0.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6
2,Lg Rank,,10,20,19,16.0,7,5,7.0,29,26,13.0,28,28,13.0,20,27,27,28,14,18,2,24,20
3,Year/Year,,0.6%,1.0%,0.7%,0.001,-14.8%,-14.0%,-0.003,7.7%,8.9%,-0.005,-3.2%,-3.4%,0.002,-2.2%,0.0%,-0.6%,3.9%,-6.1%,24.8%,7.6%,10.0%,-1.4%
4,Opponent,82.0,19855,2934,6401,0.458,713,1921,0.371,2221,4480,0.496,1568,2050,0.765,843,2600,3443,1618,513,277,1193,1611,8149
5,Opponent/G,,242.1,35.8,78.1,0.458,8.7,23.4,0.371,27.1,54.6,0.496,19.1,25.0,0.765,10.3,31.7,42.0,19.7,6.3,3.4,14.5,19.6,99.4
6,Lg Rank,,10,4,1,19.0,28,27,27.0,1,1,18.0,25,23,24.0,6,15,10,3,1,2,14,22,8
7,Year/Year,,0.6%,0.6%,0.6%,0.0,11.6%,7.4%,0.014,-2.5%,-2.1%,-0.002,13.8%,12.6%,0.008,2.3%,0.3%,0.8%,2.4%,-1.9%,-15.3%,-3.9%,2.2%,3.8%
