,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,5.0,Mo Bamba,C,7-0,231,"May 12, 1998",us,3,Texas
1,31.0,Terrence Ross,SG,6-6,206,"February 5, 1991",us,9,Washington
2,34.0,Wendell Carter Jr,C,6-10,270,"April 16, 1999",us,3,Duke
3,22.0,Franz Wagner,G-F,6-9,225,"August 27, 2001",de,R,Michigan
4,4.0,Jalen Suggs,G,6-4,205,"June 3, 2001",us,R,Gonzaga
5,50.0,Cole Anthony,PG,6-2,185,"May 15, 2000",us,1,UNC
6,21.0,Moritz Wagner,C,6-11,245,"April 26, 1997",de,3,Michigan
7,13.0,RJ Hampton,SG,6-4,175,"February 7, 2001",us,1,
8,33.0,Robin Lopez,C,7-0,281,"April 1, 1988",us,13,Stanford
9,17.0,Ignas Brazdeikis (TW),SF,6-6,221,"January 8, 1999",lt,2,Michigan
10,,Michael Carter-Williams,SG,6-5,190,"October 10, 1991",us,8,Syracuse
11,,Gary Harris,SG,6-4,210,"September 14, 1994",us,7,Michigan State
12,,Jonathan Isaac,PF,6-11,230,"October 3, 1997",us,3,Florida State
13,,E'Twaun Moore,SG,6-3,191,"February 25, 1989",us,10,Purdue
14,,Markelle Fultz,PG,6-3,209,"May 29, 1998",us,4,Washington
15,,Chuma Okeke,PF,6-6,229,"August 18, 1998",us,1,Auburn
