Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,30.0,ORL,NBA,PF,69,11,22.2,3.2,8.1,.394,0.8,2.8,.275,2.4,5.3,.458,.442,2.1,2.4,.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2
2017-18,31.0,CLE,NBA,PF,78,13,23.4,3.8,7.9,.477,0.7,2.2,.312,3.1,5.7,.540,.520,2.6,3.0,.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8
2018-19,32.0,WAS,NBA,PF,77,44,27.2,4.2,8.9,.475,1.4,4.2,.347,2.8,4.8,.586,.555,2.4,2.7,.888,0.7,3.3,4.0,1.8,0.6,0.5,1.3,2.1,12.3
2019-20,33.0,TOT,NBA,"C,PF",48,4,20.0,3.3,7.2,.462,1.3,3.8,.339,2.0,3.4,.602,.552,1.5,1.9,.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4
2019-20,33.0,UTA,NBA,PF,30,2,18.4,2.5,6.5,.385,1.1,3.5,.327,1.4,3.0,.451,.472,1.6,2.1,.778,0.5,2.2,2.7,0.7,0.4,0.3,0.9,1.5,7.8
2019-20,33.0,HOU,NBA,C,18,2,22.6,4.7,8.3,.564,1.6,4.4,.354,3.1,3.9,.800,.658,1.3,1.6,.857,0.6,2.3,2.9,1.7,0.8,0.5,0.8,2.4,12.2
2020-21,34.0,BRK,NBA,C,68,38,27.0,3.8,7.8,.492,1.5,3.7,.412,2.3,4.1,.564,.590,1.8,2.4,.776,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8,11.0
2021-22,35.0,DEN,NBA,C,12,3,20.0,2.9,6.8,.432,0.5,2.3,.214,2.4,4.4,.547,.469,2.1,2.6,.806,0.2,1.8,2.0,0.9,0.2,0.3,0.8,1.9,8.4
Career,,,NBA,,988,586,29.2,4.6,10.4,.444,1.1,3.1,.339,3.6,7.3,.489,.495,2.5,3.1,.804,0.9,3.5,4.3,1.6,0.7,0.5,1.4,2.2,12.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"SEA,OKC",NBA,,289,261,34.5,5.4,12.1,.443,1.0,2.8,.338,4.4,9.3,.474,.482,2.5,3.3,.771,1.3,4.4,5.8,1.7,0.9,0.6,1.9,2.6,14.2
4 seasons,,BOS,NBA,,222,134,30.5,5.2,12.0,.438,1.2,3.4,.343,4.1,8.5,.476,.487,3.0,3.7,.807,0.7,3.5,4.2,1.5,0.7,0.6,1.7,2.2,14.6
2 seasons,,MEM,NBA,,98,68,29.6,4.6,10.7,.429,0.9,2.8,.336,3.7,7.9,.462,.473,2.5,3.0,.812,1.0,3.4,4.4,1.8,0.7,0.4,1.2,1.9,12.6
1 season,,CLE,NBA,,78,13,23.4,3.8,7.9,.477,0.7,2.2,.312,3.1,5.7,.540,.520,2.6,3.0,.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8
1 season,,WAS,NBA,,77,44,27.2,4.2,8.9,.475,1.4,4.2,.347,2.8,4.8,.586,.555,2.4,2.7,.888,0.7,3.3,4.0,1.8,0.6,0.5,1.3,2.1,12.3
1 season,,ORL,NBA,,69,11,22.2,3.2,8.1,.394,0.8,2.8,.275,2.4,5.3,.458,.442,2.1,2.4,.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2
1 season,,BRK,NBA,,68,38,27.0,3.8,7.8,.492,1.5,3.7,.412,2.3,4.1,.564,.590,1.8,2.4,.776,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8,11.0
1 season,,UTA,NBA,,30,2,18.4,2.5,6.5,.385,1.1,3.5,.327,1.4,3.0,.451,.472,1.6,2.1,.778,0.5,2.2,2.7,0.7,0.4,0.3,0.9,1.5,7.8
1 season,,LAC,NBA,,27,10,26.3,4.2,9.9,.427,0.9,2.9,.325,3.3,7.0,.468,.474,1.5,2.4,.615,0.7,2.7,3.4,1.5,0.7,0.8,0.9,2.3,10.9
1 season,,HOU,NBA,,18,2,22.6,4.7,8.3,.564,1.6,4.4,.354,3.1,3.9,.800,.658,1.3,1.6,.857,0.6,2.3,2.9,1.7,0.8,0.5,0.8,2.4,12.2
1 season,,DEN,NBA,,12,3,20.0,2.9,6.8,.432,0.5,2.3,.214,2.4,4.4,.547,.469,2.1,2.6,.806,0.2,1.8,2.0,0.9,0.2,0.3,0.8,1.9,8.4
