,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",United States,7,
1,9,Kendall Gill,SG,6-5,195,"May 25, 1968",United States,12,Illinois
2,16,Troy Hudson,PG,6-1,170,"March 13, 1976",United States,5,"Missouri, Southern Illinois"
3,25,Marc Jackson,C,6-10,270,"January 16, 1975",United States,2,"VCU, Temple"
4,8,Rasho Nesterovic,C,7-0,248,"May 30, 1976",Slovenia,4,
5,44,Anthony Peeler,SG,6-4,208,"November 25, 1969",United States,10,Missouri
6,36,Igor Rakocevic,PG,6-3,183,"March 29, 1978",Serbia,R,
7,35,Reggie Slater,PF,6-7,215,"August 27, 1970",United States,7,Wyoming
8,32,Joe Smith,SF,6-10,225,"July 26, 1975",United States,7,Maryland
9,1,Rod Strickland,PG,6-3,175,"July 11, 1966",United States,14,DePaul
10,10,Wally Szczerbiak,SF,6-7,244,"March 5, 1977",Spain,3,Miami University
11,20,Gary Trent,SF,6-8,250,"September 22, 1974",United States,7,Ohio University
12,29,Mike Wilks,PG,5-10,185,"May 7, 1979",United States,R,Rice University
13,3,Loren Woods,C,7-1,245,"June 21, 1978",United States,1,"Wake Forest, Arizona"
