Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,20.0,UTA,NBA,C,9.0,0.0,3.2,0.3,1.2,0.273,0.0,0.1,0.0,0.3,1.1,0.3,0.273,0.2,0.2,1.0,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9
2018-19,21.0,UTA,NBA,C,3.0,0.0,12.0,2.7,5.3,0.5,0.0,0.0,,2.7,5.3,0.5,0.5,0.3,0.7,0.5,3.0,2.0,5.0,0.3,0.7,0.7,1.0,2.0,5.7
2019-20,22.0,UTA,NBA,C,58.0,3.0,11.4,2.2,3.3,0.667,0.1,0.1,1.0,2.1,3.2,0.661,0.675,0.5,0.8,0.652,1.9,2.7,4.6,0.4,0.2,0.6,0.5,2.0,4.9
2020-21,23.0,TOT,NBA,C,42.0,8.0,16.3,3.1,4.7,0.665,0.0,0.1,0.0,3.1,4.6,0.675,0.665,0.9,1.3,0.691,2.0,3.7,5.7,0.9,0.4,0.7,0.8,1.5,7.1
2020-21,23.0,PHI,NBA,C,20.0,8.0,14.4,2.6,3.8,0.68,0.0,0.1,0.0,2.6,3.7,0.689,0.68,0.4,0.6,0.636,2.0,3.3,5.2,0.9,0.3,0.7,0.3,1.4,5.5
2020-21,23.0,OKC,NBA,C,22.0,0.0,18.0,3.6,5.5,0.656,0.0,0.1,0.0,3.6,5.5,0.667,0.656,1.4,2.0,0.705,2.1,4.0,6.1,0.9,0.4,0.8,1.2,1.5,8.7
2021-22,24.0,CHI,NBA,C,7.0,0.0,10.6,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.0,0.0,,2.3,2.1,4.4,0.3,0.0,1.0,0.3,1.4,2.6
Career,,,NBA,,119.0,11.0,12.5,2.3,3.6,0.643,0.0,0.1,0.429,2.3,3.6,0.646,0.646,0.6,0.9,0.676,1.9,2.8,4.7,0.5,0.3,0.6,0.6,1.6,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,UTA,NBA,,70.0,3.0,10.4,2.0,3.1,0.634,0.0,0.1,0.75,1.9,3.0,0.632,0.641,0.5,0.7,0.66,1.8,2.4,4.2,0.4,0.2,0.5,0.5,1.7,4.4
1 season,,OKC,NBA,,22.0,0.0,18.0,3.6,5.5,0.656,0.0,0.1,0.0,3.6,5.5,0.667,0.656,1.4,2.0,0.705,2.1,4.0,6.1,0.9,0.4,0.8,1.2,1.5,8.7
1 season,,PHI,NBA,,20.0,8.0,14.4,2.6,3.8,0.68,0.0,0.1,0.0,2.6,3.7,0.689,0.68,0.4,0.6,0.636,2.0,3.3,5.2,0.9,0.3,0.7,0.3,1.4,5.5
1 season,,CHI,NBA,,7.0,0.0,10.6,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.0,0.0,,2.3,2.1,4.4,0.3,0.0,1.0,0.3,1.4,2.6
