,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3207,7134,0.45,770,2071,0.372,2437,5063,0.481,1569,1926,0.815,1022,2786,3808,1904,454,387,1125,1576,8753
1,Team/G,,242.1,39.1,87.0,0.45,9.4,25.3,0.372,29.7,61.7,0.481,19.1,23.5,0.815,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,106.7
2,Lg Rank,,10,5,3,15.0,4,3,10.0,18,17,15.0,7,13,1.0,3,4,1,9,30,14,5,6,4
3,Year/Year,,0.0%,6.6%,6.2%,0.001,14.4%,8.8%,0.018,4.3%,5.2%,-0.004,20.3%,14.6%,0.038,16.9%,12.6%,13.7%,6.7%,-15.6%,9.6%,-6.5%,3.8%,9.5%
4,Opponent,82.0,19855,3248,7203,0.451,534,1504,0.355,2714,5699,0.476,1396,1822,0.766,944,2622,3566,1675,639,304,985,1698,8426
5,Opponent/G,,242.1,39.6,87.8,0.451,6.5,18.3,0.355,33.1,69.5,0.476,17.0,22.2,0.766,11.5,32.0,43.5,20.4,7.8,3.7,12.0,20.7,102.8
6,Lg Rank,,10,27,28,11.0,2,2,11.0,29,30,8.0,11,9,26.0,25,19,22,7,19,6,30,13,22
7,Year/Year,,0.0%,0.7%,5.8%,-0.023,2.5%,-1.8%,0.015,0.4%,8.0%,-0.036,8.6%,7.8%,0.005,4.8%,1.7%,2.5%,-13.8%,-7.5%,-15.3%,-8.3%,10.5%,2.1%
