,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19980,2654,6348,0.418,461,1294,0.356,2193,5054,0.434,1237,1650,0.75,830,2419,3249,1574,604,402,1164,1748,7006
1,Team/G,,243.7,32.4,77.4,0.418,5.6,15.8,0.356,26.7,61.6,0.434,15.1,20.1,0.75,10.1,29.5,39.6,19.2,7.4,4.9,14.2,21.3,85.4
2,Lg Rank,,1,29,24,28.0,8,9,8.0,29,24,28.0,29,29,19.0,29,18,28,27,20,14,8,17,29
3,Year/Year,,0.9%,-6.8%,-4.7%,-0.009,12.7%,8.5%,0.014,-10.0%,-7.6%,-0.012,-8.4%,-12.2%,0.031,-18.9%,2.7%,-3.8%,-0.6%,-0.8%,2.5%,-1.4%,-0.7%,-6.0%
4,Opponent,82.0,19980,2722,6365,0.428,273,889,0.307,2449,5476,0.447,1536,2055,0.747,1034,2662,3696,1518,590,333,1196,1619,7253
5,Opponent/G,,243.7,33.2,77.6,0.428,3.3,10.8,0.307,29.9,66.8,0.447,18.7,25.1,0.747,12.6,32.5,45.1,18.5,7.2,4.1,14.6,19.7,88.5
6,Lg Rank,,1,8,5,6.0,1,1,2.0,14,23,6.0,19,20,12.0,20,28,29,2,5,3,19,26,6
7,Year/Year,,0.9%,-10.4%,-3.4%,-0.033,-26.2%,-9.8%,-0.068,-8.2%,-2.3%,-0.029,3.1%,4.6%,-0.011,5.9%,2.3%,3.3%,-12.2%,-2.3%,-18.0%,6.3%,-4.9%,-8.6%
