,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,21,Greg Buckner,SG,6-4,210,"September 16, 1976",United States,4,Clemson
1,44,Derrick Coleman,C,6-10,230,"June 21, 1967",United States,13,Syracuse
2,1,Samuel Dalembert,C,6-11,255,"May 10, 1981",Haiti,1,Seton Hall
3,33,Willie Green,SG,6-4,200,"July 28, 1981",United States,R,Detroit Mercy
4,42,Zendon Hamilton,C,6-11,250,"April 27, 1975",United States,3,St. John's
5,3,Allen Iverson,SG,6-0,165,"June 7, 1975",United States,7,Georgetown
6,25,Marc Jackson,PF,6-10,270,"January 16, 1975",United States,3,"VCU, Temple"
7,26,Kyle Korver,SF,6-7,212,"March 17, 1981",United States,R,Creighton
8,0,Amal McCaskill,C,6-11,235,"October 28, 1973",United States,3,Marquette
9,8,Aaron McKie,SF,6-5,209,"October 2, 1972",United States,9,Temple
10,31,Glenn Robinson,SF,6-7,225,"January 10, 1973",United States,9,Purdue
11,7,John Salmons,SG,6-7,210,"December 12, 1979",United States,1,Miami (FL)
12,20,Eric Snow,PG,6-3,190,"April 24, 1973",United States,8,Michigan State
13,9,Kenny Thomas,PF,6-7,261,"July 25, 1977",United States,4,New Mexico
