,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,2880,6956,0.414,639,2016,0.317,2241,4940,0.454,1583,2028,0.781,878,2645,3523,1478,593,337,1124,1662,7982
1,Team/G,,240.6,35.1,84.8,0.414,7.8,24.6,0.317,27.3,60.2,0.454,19.3,24.7,0.781,10.7,32.3,43.0,18.0,7.2,4.1,13.7,20.3,97.3
2,Lg Rank,,28,30,14,30.0,22,13,30.0,27,17,30.0,6,8,11.0,11,24,21,30,23,24,11,13,30
3,Year/Year,,-1.0%,-5.7%,-0.9%,-0.021,20.1%,30.4%,-0.027,-11.1%,-9.8%,-0.007,10.5%,4.8%,0.04,-7.8%,-0.1%,-2.1%,-13.8%,2.6%,-7.9%,3.5%,-4.5%,-1.1%
4,Opponent,82.0,19730,3323,7023,0.473,700,2016,0.347,2623,5007,0.524,1420,1942,0.731,897,2915,3812,2022,617,458,1037,1573,8766
5,Opponent/G,,240.6,40.5,85.6,0.473,8.5,24.6,0.347,32.0,61.1,0.524,17.3,23.7,0.731,10.9,35.5,46.5,24.7,7.5,5.6,12.6,19.2,106.9
6,Lg Rank,,28,28,24,29.0,15,17,11.0,30,18,29.0,13,16,1.0,20,28,27,30,11,25,28,24,27
7,Year/Year,,-1.0%,4.5%,3.0%,0.007,0.4%,4.9%,-0.016,5.6%,2.3%,0.017,-10.0%,-8.3%,-0.013,8.9%,4.2%,5.3%,2.8%,1.0%,15.7%,-2.9%,-1.0%,1.5%
