,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,34,Vin Baker,C,6-11,232,"November 23, 1971",United States,12,University of Hartford
1,42,Elton Brand,PF,6-8,275,"March 11, 1979",United States,6,Duke
2,19,Sam Cassell,PG,6-3,185,"November 18, 1969",United States,12,Florida State
3,10,Howard Eisley,PG,6-2,177,"December 4, 1972",United States,11,Boston College
4,3,Daniel Ewing,SG,6-3,185,"March 26, 1983",United States,R,Duke
5,4,Anthony Goldwire,PG,6-1,182,"September 6, 1971",United States,7,Houston
6,35,Chris Kaman,C,7-0,265,"April 28, 1982",United States,2,Central Michigan University
7,8,Yaroslav Korolev,SF,6-9,203,"May 7, 1987",Russia,R,
8,14,Shaun Livingston,PG,6-7,192,"September 11, 1985",United States,1,
9,50,Corey Maggette,SF,6-6,218,"November 12, 1979",United States,6,Duke
10,0,Walter McCarty,SF,6-10,230,"February 1, 1974",United States,9,Kentucky
11,5,Cuttino Mobley,SG,6-4,190,"September 1, 1975",United States,7,Rhode Island
12,22,Boniface N'Dong,C,7-0,198,"March 9, 1977",Senegal,R,
13,7,Vladimir Radmanovic,PF,6-10,227,"November 19, 1980",Bosnia & Herzegovina,4,
14,11,Zeljko Rebraca,C,7-0,257,"April 9, 1972",Serbia,4,
15,13,Quinton Ross,SF,6-6,195,"April 30, 1981",United States,1,SMU
16,15,James Singleton,SF,6-8,216,"July 20, 1981",United States,R,Murray State
17,54,Chris Wilcox,C,6-10,221,"September 3, 1982",United States,3,Maryland
