,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2942,6484,0.454,449,1305,0.344,2493,5179,0.481,1539,1988,0.774,948,2374,3322,1768,583,472,1001,1672,7872
1,Team/G,,242.4,35.9,79.1,0.454,5.5,15.9,0.344,30.4,63.2,0.481,18.8,24.2,0.774,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,96.0
2,Lg Rank,,8,18,17,20.0,23,19,26.0,18,13,18.0,19,22,7.0,10,24,18,13,17,1,1,5,21
3,Year/Year,,0.3%,-1.4%,-1.1%,-0.001,-19.4%,-10.1%,-0.04,2.8%,1.4%,0.006,8.5%,1.9%,0.047,-2.8%,1.2%,0.0%,-10.3%,0.5%,-3.7%,7.5%,10.5%,-0.9%
4,Opponent,82.0,19880,2819,6337,0.445,409,1205,0.339,2410,5132,0.47,1484,2006,0.74,973,2403,3376,1647,521,290,1205,1668,7531
5,Opponent/G,,242.4,34.4,77.3,0.445,5.0,14.7,0.339,29.4,62.6,0.47,18.1,24.5,0.74,11.9,29.3,41.2,20.1,6.4,3.5,14.7,20.3,91.8
6,Lg Rank,,8,5,6,6.0,4,4,4.0,7,16,6.0,7,9,5.0,25,9,16,8,3,1,20,28,2
7,Year/Year,,0.3%,-3.3%,-1.8%,-0.007,24.3%,19.1%,0.014,-6.8%,-5.6%,-0.006,20.2%,19.6%,0.003,2.3%,0.2%,0.8%,6.9%,8.3%,1.8%,5.2%,-3.4%,1.9%
