,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2999,6328,0.474,595,1561,0.381,2404,4767,0.504,1486,1980,0.751,761,2577,3338,1814,587,417,1137,1588,8079
1,Team/G,,241.2,36.6,77.2,0.474,7.3,19.0,0.381,29.3,58.1,0.504,18.1,24.1,0.751,9.3,31.4,40.7,22.1,7.2,5.1,13.9,19.4,98.5
2,Lg Rank,,22,12,27,3.0,6,7,3.0,25,27,3.0,24,24,17.0,28,4,16,11,15,10,4,1,14
3,Year/Year,,-0.1%,0.2%,-0.2%,0.002,13.6%,14.6%,-0.004,-2.6%,-4.3%,0.008,12.0%,4.7%,0.049,-10.6%,1.1%,-1.8%,5.6%,8.1%,-10.7%,1.0%,-7.4%,3.1%
4,Opponent,82.0,19780,2860,6463,0.443,368,1101,0.334,2492,5362,0.465,1300,1756,0.74,829,2379,3208,1416,580,337,1176,1739,7388
5,Opponent/G,,241.2,34.9,78.8,0.443,4.5,13.4,0.334,30.4,65.4,0.465,15.9,21.4,0.74,10.1,29.0,39.1,17.3,7.1,4.1,14.3,21.2,90.1
6,Lg Rank,,22,8,13,4.0,1,2,2.0,14,28,3.0,1,1,6.0,4,8,6,1,12,8,24,24,1
7,Year/Year,,-0.1%,2.8%,0.7%,0.009,22.7%,24.3%,-0.004,0.4%,-3.1%,0.016,-8.1%,-8.2%,0.001,-6.4%,-1.6%,-2.9%,6.0%,-3.2%,-1.7%,3.5%,1.8%,1.5%
