,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,56,26,54,28,4.15,0.18,4.32,104.9,100.3,88.4,0.261,0.166,0.472,13.3,31.0,0.202,0.475,15.2,74.3,0.209,FedEx Forum,681613
1,Lg Rank,5,25,6,6,7.0,13.0,6.0,17.0,2.0,30.0,17.0,30.0,28.0,8.0,2.0,16.0,3.0,2.0,9.0,21.0,,19
