,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,2990,6685,0.447,586,1594,0.368,2404,5091,0.472,1682,2107,0.798,840,2366,3206,1619,569,349,1266,1910,8248
1,Team/G,,242.7,36.5,81.5,0.447,7.1,19.4,0.368,29.3,62.1,0.472,20.5,25.7,0.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6
2,Lg Rank,,4,20,12,25.0,10,11,14.0,22,17,26.0,4,7,6.0,25,25,29,27,23,25,26,29,12
3,Year/Year,,0.4%,-1.7%,1.9%,-0.017,14.9%,16.6%,-0.006,-5.1%,-1.9%,-0.016,-7.2%,-7.3%,0.001,1.3%,-3.7%,-2.4%,3.3%,-12.6%,4.5%,-3.9%,3.9%,-1.9%
4,Opponent,82.0,19905,3281,6792,0.483,580,1430,0.406,2701,5362,0.504,1824,2412,0.756,1018,2592,3610,1796,704,423,1178,1737,8966
5,Opponent/G,,242.7,40.0,82.8,0.483,7.1,17.4,0.406,32.9,65.4,0.504,22.2,29.4,0.756,12.4,31.6,44.0,21.9,8.6,5.2,14.4,21.2,109.3
6,Lg Rank,,4,28,21,30.0,21,9,30.0,27,21,26.0,27,28,5.0,29,26,26,24,29,20,12,11,29
7,Year/Year,,0.4%,4.6%,0.9%,0.017,-2.8%,-10.6%,0.033,6.3%,4.5%,0.009,5.9%,5.5%,0.003,4.9%,5.2%,5.1%,-4.4%,6.5%,-6.4%,-5.8%,-8.2%,4.3%
