,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,22.0,CHO,NBA,SF,16,293,10.7,0.574,0.343,0.243,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,0.2,0.2,0.5,0.078,-3.4,0.1,-3.3,-0.1
1,2020-21,23.0,CHO,NBA,SF,47,904,11.4,0.554,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,0.3,0.9,1.2,0.062,-2.7,-0.5,-3.3,-0.3
2,Career,,,NBA,,63,1197,11.2,0.558,0.364,0.229,5.3,16.1,10.6,8.2,1.5,1.8,12.6,16.1,0.6,1.1,1.6,0.066,-2.9,-0.4,-3.3,-0.4
