,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3108,6795,0.457,586,1583,0.37,2522,5212,0.484,1345,1790,0.751,942,2621,3563,1806,553,510,1087,1530,8147
1,Team/G,,241.2,37.9,82.9,0.457,7.1,19.3,0.37,30.8,63.6,0.484,16.4,21.8,0.751,11.5,32.0,43.5,22.0,6.7,6.2,13.3,18.7,99.4
2,Lg Rank,,23,11,19,10.0,19,23,4.0,12,9,21.0,20,20,17.0,10,19,16,11,25,1,6,6,16
3,Year/Year,,-0.4%,0.2%,0.5%,-0.001,20.6%,21.5%,-0.003,-3.6%,-4.5%,0.005,-9.7%,-7.5%,-0.018,1.0%,5.4%,4.2%,3.5%,-14.5%,-2.5%,-3.7%,-17.6%,-0.4%
4,Opponent,82.0,19780,3108,6814,0.456,537,1605,0.335,2571,5209,0.494,1329,1751,0.759,870,2537,3407,1700,555,475,1003,1533,8082
5,Opponent/G,,241.2,37.9,83.1,0.456,6.5,19.6,0.335,31.4,63.5,0.494,16.2,21.4,0.759,10.6,30.9,41.5,20.7,6.8,5.8,12.2,18.7,98.6
6,Lg Rank,,23,18,11,23.0,2,3,2.0,28,26,21.0,12,10,24.0,10,5,5,8,3,28,28,29,11
7,Year/Year,,-0.4%,1.7%,3.8%,-0.009,-17.6%,-12.2%,-0.022,7.0%,9.9%,-0.013,-18.8%,-19.5%,0.007,-1.2%,-0.0%,-0.4%,-7.9%,-3.8%,-5.8%,-15.4%,-7.9%,-3.8%
