,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,38,44,42,40,0.22,0.49,0.71,105.1,104.9,90.4,0.297,0.274,0.494,14.6,29.1,0.214,0.491,12.8,76.3,0.199,EnergySolutions Arena,772059
1,Lg Rank,18,11,17,17,17.0,5.0,14.0,17.0,14.0,30.0,7.0,14.0,15.0,26.0,1.0,9.0,11.0,21.0,5.0,12.0,,10
