,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2944,6416,0.459,444,1232,0.36,2500,5184,0.482,1452,1897,0.765,824,2468,3292,1691,624,359,1069,1719,7784
1,Team/G,,241.8,35.9,78.2,0.459,5.4,15.0,0.36,30.5,63.2,0.482,17.7,23.1,0.765,10.0,30.1,40.1,20.6,7.6,4.4,13.0,21.0,94.9
2,Lg Rank,,12,26,26,18.0,22,25,14.0,16,13,20.0,23,21,15.0,24,19,24,21,9,20,3,18,27
3,Year/Year,,0.0%,-7.4%,-6.2%,-0.006,-22.2%,-21.6%,-0.003,-4.1%,-1.6%,-0.012,12.3%,14.2%,-0.013,-3.3%,0.7%,-0.3%,-7.5%,-0.2%,19.7%,-3.1%,7.0%,-5.3%
4,Opponent,82.0,19830,2882,6306,0.457,557,1562,0.357,2325,4744,0.49,1390,1805,0.77,769,2457,3226,1739,497,396,1192,1674,7711
5,Opponent/G,,241.8,35.1,76.9,0.457,6.8,19.0,0.357,28.4,57.9,0.49,17.0,22.0,0.77,9.4,30.0,39.3,21.2,6.1,4.8,14.5,20.4,94.0
6,Lg Rank,,12,6,2,13.0,19,19,12.0,2,1,16.0,5,4,22.0,1,12,3,15,1,17,10,20,5
7,Year/Year,,0.0%,-11.3%,-6.3%,-0.026,3.3%,3.0%,0.001,-14.2%,-9.0%,-0.03,0.5%,-2.0%,0.019,-11.6%,-5.0%,-6.7%,-9.7%,-13.4%,7.9%,1.3%,4.8%,-8.4%
