,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,53,29,51,31,4.2,0.24,4.43,114.7,110.5,99.1,0.258,0.339,0.528,12.1,26.6,0.21,0.516,11.0,77.9,0.195,Moda Center,799345
1,Lg Rank,5,25,7,7,7.0,9.0,6.0,3.0,16.0,18.0,14.0,20.0,13.0,11.0,1.0,7.0,12.0,30.0,9.0,16.0,,7
