,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,37,Kostas Antetokounmpo,PF,6-10,200,"November 20, 1997",Greece,R,Dayton
1,5,JJ Barea,PG,5-10,180,"June 26, 1984",Puerto Rico,12,Northeastern University
2,40,Harrison Barnes,PF,6-8,225,"May 30, 1992",United States,6,UNC
3,45,Ryan Broekhoff,SG,6-6,215,"August 23, 1990",Australia,R,Valparaiso
4,13,Jalen Brunson,PG,6-1,190,"August 31, 1996",United States,R,Villanova
5,23,Trey Burke,PG,6-0,185,"November 12, 1992",United States,5,Michigan
6,77,Luka Doncic,SG,6-7,230,"February 28, 1999",Slovenia,R,
7,10,Dorian Finney-Smith,SF,6-7,220,"May 4, 1993",United States,2,Florida
8,11,Tim Hardaway,SG,6-5,205,"March 16, 1992",United States,5,Michigan
9,34,Devin Harris,PG,6-3,185,"February 27, 1983",United States,14,Wisconsin
10,44,Justin Jackson,SF,6-8,220,"March 28, 1995",United States,1,UNC
11,6,DeAndre Jordan,C,6-11,265,"July 21, 1988",United States,10,Texas A&M
12,42,Maxi Kleber,PF,6-10,240,"January 29, 1992",Germany,1,
13,1,Courtney Lee,SG,6-5,215,"October 3, 1985",United States,10,Western Kentucky
14,3,Daryl Macon,SG,6-2,185,"November 29, 1995",United States,R,Arkansas
15,23,Wesley Matthews,SF,6-4,220,"October 14, 1986",United States,9,Marquette
16,50,Salah Mejri,C,7-2,235,"June 15, 1986",Tunisia,3,
17,41,Dirk Nowitzki,PF,7-0,245,"June 19, 1978",Germany,20,
18,7,Dwight Powell,C,6-10,240,"July 20, 1991",Canada,4,Stanford
19,1,Dennis Smith,PG,6-2,205,"November 25, 1997",United States,1,NC State
20,26,Ray Spalding,PF,6-10,215,"March 11, 1997",United States,R,Louisville
