Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,21.0,MEM,NBA,PF,10,84,11.3,0.393,0.528,0.139,9.8,16.9,13.2,15.0,0.0,2.1,0.0,19.0,0.1,0.0,0.0,0.025,-1.3,-3.2,-4.4,-0.1
Career,,,NBA,,10,84,11.3,0.393,0.528,0.139,9.8,16.9,13.2,15.0,0.0,2.1,0.0,19.0,0.1,0.0,0.0,0.025,-1.3,-3.2,-4.4,-0.1
