Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,21.0,CHO,NBA,PF,58,57,30.3,4.6,10.2,0.455,1.5,4.0,0.374,3.1,6.2,0.507,0.528,1.5,2.3,0.647,1.0,4.4,5.4,2.1,0.9,0.8,1.6,2.7,12.2
2020-21,22.0,CHO,NBA,PF,64,61,30.5,4.7,10.7,0.44,1.8,4.5,0.386,3.0,6.2,0.48,0.522,1.7,2.3,0.745,1.5,5.1,6.5,2.5,1.1,1.2,2.0,2.7,12.9
2021-22,23.0,CHO,NBA,PF,15,3,25.0,3.7,8.2,0.455,2.0,4.5,0.448,1.7,3.7,0.464,0.577,1.1,1.5,0.696,1.2,4.0,5.2,1.9,0.7,1.3,1.4,2.1,10.5
Career,,,NBA,,137,121,29.8,4.6,10.2,0.448,1.7,4.3,0.388,2.9,5.9,0.491,0.529,1.5,2.2,0.697,1.2,4.7,5.9,2.3,1.0,1.0,1.8,2.6,12.4
