,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Marcus Banks,PG,6-2,200,"November 19, 1981",United States,2,UNLV
1,30,Mark Blount,C,7-0,230,"November 30, 1975",United States,5,Pitt
2,7,Anthony Carter,PG,6-1,190,"June 16, 1975",United States,6,Hawaii
3,31,Ricky Davis,SF,6-6,195,"September 23, 1979",United States,7,Iowa
4,12,Ronald Dupree,SF,6-7,209,"January 26, 1981",United States,2,LSU
5,24,Richie Frahm,SG,6-5,210,"August 14, 1977",United States,2,Gonzaga
6,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",United States,10,
7,41,Eddie Griffin,C,6-10,220,"May 30, 1982",United States,3,Seton Hall
8,23,Trenton Hassell,SG,6-5,200,"March 4, 1979",United States,4,Austin Peay State University
9,16,Troy Hudson,PG,6-1,170,"March 13, 1976",United States,8,"Missouri, Southern Illinois"
10,55,Marko Jaric,PG,6-7,198,"October 12, 1978",Serbia,3,
11,35,Mark Madsen,C,6-9,240,"January 28, 1976",United States,5,Stanford
12,1,Rashad McCants,SG,6-4,207,"September 25, 1984",United States,R,UNC
13,34,Michael Olowokandi,C,7-0,269,"April 3, 1975",Nigeria,7,University of the Pacific
14,9,Justin Reed,SF,6-8,240,"January 16, 1982",United States,1,Ole Miss
15,10,Wally Szczerbiak,SF,6-7,244,"March 5, 1977",Spain,6,Miami University
16,17,Nikoloz Tskitishvili,PF,7-0,225,"April 14, 1983",Georgia,3,
17,6,Bracey Wright,SG,6-3,210,"July 1, 1984",United States,R,Indiana
