,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,55,27,55,27,4.68,0.15,4.83,106.8,101.6,90.4,0.276,0.255,0.492,13.0,29.1,0.2,0.465,12.8,74.8,0.214,Toyota Center,718524
1,Lg Rank,6,24,8,8,9.0,11.0,8.0,17.0,2.0,21.0,26.0,7.0,17.0,11.0,7.0,27.0,2.0,21.0,7.0,9.0,,16
