,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,1986-87,22.0,NYK,NBA,SF,68.0,1719.0,13.3,0.536,0.007,0.318,7.6,14.5,11.0,6.5,1.4,1.7,10.2,17.9,1.9,1.3,3.1,0.088,-1.2,-0.4,-1.6,0.2
1,1987-88,23.0,NYK,NBA,SF,82.0,2139.0,12.3,0.512,0.001,0.245,10.0,10.9,10.4,5.8,1.4,1.7,9.3,16.9,2.5,2.3,4.7,0.106,-0.8,0.1,-0.7,0.7
2,1988-89,24.0,NYK,NBA,SF,79.0,1163.0,11.8,0.533,0.056,0.239,9.4,12.6,11.0,3.9,1.6,2.2,10.1,14.6,1.5,1.2,2.7,0.112,-1.5,0.2,-1.2,0.2
3,1989-90,25.0,NYK,NBA,PF,68.0,1595.0,12.7,0.581,0.013,0.451,9.4,14.3,11.9,4.2,1.0,1.9,11.5,13.6,2.5,1.5,4.0,0.121,-0.9,-0.3,-1.2,0.3
4,1990-91,26.0,NYK,NBA,SF,54.0,771.0,10.3,0.506,0.005,0.429,9.6,13.7,11.7,2.3,1.2,2.3,11.7,14.6,0.5,0.8,1.3,0.082,-3.1,-0.3,-3.4,-0.3
5,1993-94,29.0,WSB,NBA,SF,73.0,1397.0,10.7,0.533,0.011,0.456,9.7,14.6,12.1,3.3,0.9,2.6,11.8,11.5,1.5,0.4,1.9,0.065,-1.9,-0.9,-2.8,-0.3
6,1994-95,30.0,WSB,NBA,SF,24.0,266.0,6.6,0.525,0.0,0.667,8.0,12.6,10.2,3.6,1.0,1.3,21.6,11.4,0.0,0.1,0.1,0.023,-5.0,-1.0,-6.1,-0.3
7,Career,,,NBA,,448.0,9050.0,11.9,0.533,0.013,0.335,9.2,13.3,11.2,4.7,1.3,2.0,10.7,15.0,10.3,7.6,17.9,0.095,-1.5,-0.3,-1.8,0.6
8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5 seasons,,NYK,NBA,,351.0,7387.0,12.3,0.533,0.014,0.314,9.2,13.0,11.1,5.0,1.3,1.9,10.3,15.8,8.8,7.1,15.9,0.103,-1.3,-0.1,-1.4,1.1
10,2 seasons,,WSB,NBA,,97.0,1663.0,10.0,0.532,0.009,0.484,9.4,14.3,11.8,3.3,0.9,2.4,13.3,11.5,1.5,0.5,2.0,0.059,-2.4,-0.9,-3.4,-0.6
