Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,20.0,SAS,NBA,SF,62,1056,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,0.4,1.1,1.5,0.069,-2.5,0.6,-1.9,0.1
2021-22,21.0,SAS,NBA,SF,16,417,16.0,0.591,0.491,0.135,2.0,14.3,8.0,7.8,2.2,2.4,7.0,19.0,0.6,0.5,1.0,0.117,0.4,0.1,0.5,0.3
Career,,,NBA,,78,1473,12.1,0.547,0.494,0.157,2.3,15.1,8.6,7.3,2.0,1.7,6.6,15.6,0.9,1.6,2.5,0.082,-1.6,0.5,-1.2,0.3
