,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3407,7233,0.471,889,2474,0.359,2518,4759,0.529,1742,2258,0.771,892,3025,3917,2207,606,432,1223,1745,9445
1,Team/G,,241.5,41.5,88.2,0.471,10.8,30.2,0.359,30.7,58.0,0.529,21.2,27.5,0.771,10.9,36.9,47.8,26.9,7.4,5.3,14.9,21.3,115.2
2,Lg Rank,,15,14,20,8.0,19,19,8.0,14,15,9.0,2,2,16.0,11,2,4,4,19,11,25,20,4
3,Year/Year,,0.1%,1.7%,1.9%,-0.001,-1.3%,1.2%,-0.009,2.9%,2.3%,0.003,24.0%,20.9%,0.019,-0.1%,1.0%,0.7%,-0.6%,-11.1%,2.9%,-9.6%,-3.6%,4.9%
4,Opponent,82.0,19805,3418,7506,0.455,843,2464,0.342,2575,5042,0.511,1545,2011,0.768,823,2743,3566,1917,634,336,1045,1816,9224
5,Opponent/G,,241.5,41.7,91.5,0.455,10.3,30.0,0.342,31.4,61.5,0.511,18.8,24.5,0.768,10.0,33.5,43.5,23.4,7.7,4.1,12.7,22.1,112.5
6,Lg Rank,,15,17,26,10.0,4,6,4.0,29,29,9.0,26,26,17.0,10,4,4,5,21,4,27,6,19
7,Year/Year,,0.1%,9.6%,4.5%,0.021,1.7%,1.5%,0.001,12.4%,6.0%,0.029,-1.3%,-4.3%,0.023,0.6%,3.9%,3.1%,7.6%,-9.0%,-19.4%,-10.9%,8.7%,6.8%
