,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,13,Bam Adebayo,PF,6-9,255,"July 18, 1997",United States,2,Kentucky
1,17,Kyle Alexander,C,6-11,220,"October 21, 1996",Canada,R,Tennessee
2,22,Jimmy Butler,SF,6-7,230,"September 14, 1989",United States,8,Marquette
3,99,Jae Crowder,PF,6-6,235,"July 6, 1990",United States,7,Marquette
4,7,Goran Dragic,PG,6-3,190,"May 6, 1986",Slovenia,11,
5,40,Udonis Haslem,C,6-8,235,"June 9, 1980",United States,16,Florida
6,14,Tyler Herro,SG,6-5,195,"January 20, 2000",United States,R,Kentucky
7,44,Solomon Hill,PF,6-6,226,"March 18, 1991",United States,6,Arizona
8,28,Andre Iguodala,SF,6-6,215,"January 28, 1984",United States,15,Arizona
9,16,James Johnson,PF,6-7,240,"February 20, 1987",United States,10,Wake Forest
10,5,Derrick Jones,SF,6-5,210,"February 15, 1997",United States,3,UNLV
11,0,Meyers Leonard,C,7-0,260,"February 27, 1992",United States,7,Illinois
12,15,Daryl Macon,PG,6-2,185,"November 29, 1995",United States,1,Arkansas
13,25,Kendrick Nunn,PG,6-2,190,"August 3, 1995",United States,R,"Illinois, Oakland"
14,4,KZ Okpala,PF,6-8,215,"April 28, 1999",United States,R,Stanford
15,9,Kelly Olynyk,C,6-11,240,"April 19, 1991",Canada,6,Gonzaga
16,55,Duncan Robinson,SG,6-7,215,"April 22, 1994",United States,1,"Williams, Michigan"
17,30,Chris Silva,PF,6-8,234,"September 19, 1996",Gabon,R,South Carolina
18,2,Gabe Vincent,PG,6-3,200,"June 14, 1996",United States,R,UC Santa Barbara
19,11,Dion Waiters,SG,6-3,215,"December 10, 1991",United States,7,Syracuse
20,20,Justise Winslow,SG,6-6,222,"March 26, 1996",United States,4,Duke
