,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,49,33,52,30,4.44,-0.54,3.9,112.2,107.8,99.6,0.215,0.381,0.534,11.5,21.6,0.173,0.514,13.4,77.0,0.198,TD Garden,763584
1,Lg Rank,9,21,6,6,6.0,27.0,8.0,10.0,7.0,16.0,30.0,9.0,7.0,4.0,24.0,28.0,9.0,8.0,18.0,17.0,,11
