Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,21.0,CHO,NBA,SG,10,52,3.7,0.361,0.263,0.211,11.9,6.4,9.2,7.4,0.0,0.0,12.6,19.3,-0.1,0.0,-0.1,-0.096,-6.4,-6.0,-12.4,-0.1
Career,,,NBA,,10,52,3.7,0.361,0.263,0.211,11.9,6.4,9.2,7.4,0.0,0.0,12.6,19.3,-0.1,0.0,-0.1,-0.096,-6.4,-6.0,-12.4,-0.1
