,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,31,51,34,48,-2.37,0.54,-1.83,102.9,105.4,92.8,0.305,0.22,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956
1,Lg Rank,22,9,20,20,20.0,5.0,19.0,25.0,13.0,11.0,6.0,21.0,27.0,14.0,12.0,5.0,24.0,3.0,11.0,5.0,,21
