,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Travis Best,PG,5-11,182,"July 12, 1972",United States,8,Georgia Tech
1,44,Shawn Bradley,C,7-6,235,"March 22, 1972",Germany,10,BYU
2,6,Marquis Daniels,SG,6-6,200,"January 7, 1981",United States,R,Auburn
3,7,Tony Delk,SG,6-1,189,"January 28, 1974",United States,7,Kentucky
4,4,Michael Finley,SG,6-7,215,"March 6, 1973",United States,8,Wisconsin
5,21,Danny Fortson,C,6-7,260,"March 27, 1976",United States,6,Cincinnati
6,5,Josh Howard,SF,6-7,210,"April 28, 1980",United States,R,Wake Forest
7,33,Antawn Jamison,SF,6-8,223,"June 12, 1976",United States,5,UNC
8,34,Mamadou N'Diaye,C,7-0,255,"June 16, 1975",Senegal,3,Auburn
9,14,Eduardo Najera,SF,6-8,240,"July 11, 1976",Mexico,3,Oklahoma
10,13,Steve Nash,PG,6-3,195,"February 7, 1974",South Africa,7,Santa Clara
11,41,Dirk Nowitzki,C,7-0,245,"June 19, 1978",Germany,5,
12,8,Antoine Walker,PF,6-8,224,"August 12, 1976",United States,7,Kentucky
13,42,Scott Williams,C,6-10,230,"March 21, 1968",United States,13,UNC
