,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,12,Cory Alexander,SG,6-1,185,"June 22, 1973",United States,6,Virginia
1,35,Malik Allen,PF,6-10,255,"June 27, 1978",United States,3,Villanova
2,10,Keith Bogans,SG,6-5,215,"May 12, 1980",United States,1,Kentucky
3,7,Primoz Brezec,C,7-2,252,"October 2, 1979",Slovenia,3,
4,13,Matt Carroll,SG,6-6,212,"August 28, 1980",United States,1,Notre Dame
5,2,Melvin Ely,PF,6-10,260,"May 2, 1978",United States,2,Fresno State
6,1,Jason Hart,PG,6-3,185,"April 29, 1978",United States,3,Syracuse
7,5,Eddie House,SG,6-1,180,"May 14, 1978",United States,4,Arizona State
8,24,Jason Kapono,SF,6-8,213,"February 4, 1981",United States,1,UCLA
9,22,Brevin Knight,PG,5-10,173,"November 8, 1975",United States,7,Stanford
10,50,Emeka Okafor,PF,6-10,252,"September 28, 1982",United States,R,UConn
11,21,Bernard Robinson,SG,6-6,210,"December 26, 1980",United States,R,Michigan
12,4,Kareem Rush,SG,6-6,215,"October 30, 1980",United States,2,Missouri
13,31,Jamal Sampson,PF,6-11,235,"May 15, 1983",United States,2,California
14,32,Tamar Slay,SG,6-8,215,"April 2, 1980",United States,2,Marshall
15,8,Steve Smith,SG,6-7,200,"March 31, 1969",United States,13,Michigan State
16,0,Theron Smith,SF,6-8,225,"October 3, 1980",United States,1,Ball State University
17,3,Gerald Wallace,SF,6-7,215,"July 23, 1982",United States,3,Alabama
18,55,Jahidi White,C,6-9,290,"February 19, 1976",United States,6,Georgetown
