Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,OKC,NBA,SF,36,28,22.8,2.4,6.1,0.394,0.8,2.8,0.297,1.6,3.3,0.479,0.463,1.2,1.5,0.792,0.7,1.6,2.3,0.8,0.9,0.1,0.6,2.7,6.8
2020-21,21.0,OKC,NBA,SG,52,52,29.7,4.8,12.3,0.387,2.2,6.3,0.343,2.6,6.0,0.432,0.475,2.3,3.2,0.744,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14.0
2021-22,22.0,OKC,NBA,SF,13,13,32.5,6.1,13.3,0.457,2.0,6.8,0.292,4.1,6.5,0.631,0.532,3.0,3.5,0.848,1.0,3.4,4.4,1.8,0.8,0.3,1.8,2.8,17.2
Career,,,NBA,,101,93,27.6,4.1,10.2,0.4,1.7,5.1,0.326,2.4,5.1,0.476,0.482,2.0,2.6,0.772,0.7,2.5,3.2,1.4,0.9,0.3,1.2,2.7,11.8
