,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,0,Randy Brown,PG,6-2,190,"May 22, 1968",United States,11,"Houston, New Mexico State"
1,4,Alton Ford,PF,6-9,275,"May 29, 1981",United States,1,Houston
2,24,Tom Gugliotta,PF,6-10,240,"December 19, 1969",United States,10,NC State
3,1,Anfernee Hardaway,SG,6-7,195,"July 18, 1971",United States,9,Memphis
4,23,Casey Jacobsen,SF,6-6,215,"March 19, 1981",United States,R,Stanford
5,2,Joe Johnson,SG,6-7,240,"June 29, 1981",United States,1,Arkansas
6,14,Dan Langhi,SF,6-11,220,"November 28, 1977",United States,2,Vanderbilt
7,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",United States,6,Georgia Tech
8,31,Shawn Marion,SF,6-7,220,"May 7, 1978",United States,3,"Vincennes University, UNLV"
9,45,Bo Outlaw,C,6-8,210,"April 13, 1971",United States,9,"South Plains College, Houston"
10,32,Amar'e Stoudemire,PF,6-10,245,"November 16, 1982",United States,R,
11,25,Jake Tsakalidis,C,7-2,285,"June 10, 1979",Georgia,2,
12,43,Jake Voskuhl,C,6-11,245,"November 1, 1977",United States,2,UConn
13,47,Scott Williams,C,6-10,230,"March 21, 1968",United States,12,UNC
