,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3108,7150,0.435,577,1847,0.312,2531,5303,0.477,1362,1918,0.71,949,2556,3505,1791,765,330,1384,1844,8155
1,Team/G,,242.1,37.9,87.2,0.435,7.0,22.5,0.312,30.9,64.7,0.477,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5
2,Lg Rank,,10,16,2,29.0,19,13,30.0,7,6,21.0,22,14,29.0,10,19,15,15,1,25,30,25,19
3,Year/Year,,0.5%,1.6%,3.7%,-0.009,11.4%,28.4%,-0.048,-0.4%,-2.8%,0.012,35.7%,39.3%,-0.019,5.9%,2.5%,3.4%,-4.1%,25.6%,-14.1%,29.3%,22.5%,6.7%
4,Opponent,82.0,19855,3284,6975,0.471,739,1998,0.37,2545,4977,0.511,1705,2261,0.754,976,2871,3847,2144,736,558,1391,1686,9012
5,Opponent/G,,242.1,40.0,85.1,0.471,9.0,24.4,0.37,31.0,60.7,0.511,20.8,27.6,0.754,11.9,35.0,46.9,26.1,9.0,6.8,17.0,20.6,109.9
6,Lg Rank,,10,28,24,28.0,29,29,25.0,23,13,30.0,30,30,10.0,27,29,29,30,29,30,1,15,30
7,Year/Year,,0.5%,8.8%,5.0%,0.017,34.6%,26.9%,0.021,3.1%,-1.8%,0.024,28.1%,29.1%,-0.006,8.1%,6.2%,6.7%,14.7%,24.7%,40.9%,18.4%,26.7%,13.9%
