,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3102,6987,0.444,877,2591,0.338,2225,4396,0.506,1592,2020,0.788,721,2879,3600,1756,593,387,1356,1726,8673
1,Team/G,,240.9,37.8,85.2,0.444,10.7,31.6,0.338,27.1,53.6,0.506,19.4,24.6,0.788,8.8,35.1,43.9,21.4,7.2,4.7,16.5,21.0,105.8
2,Lg Rank,,25,25,17,24.0,6,4,26.0,25,25,11.0,4,7,9.0,26,1,10,20,21,18,29,25,12
3,Year/Year,,0.0%,-1.1%,1.0%,-0.009,65.2%,71.8%,-0.014,-14.6%,-18.8%,0.025,23.8%,18.9%,0.031,-16.5%,10.1%,3.5%,-4.0%,-5.4%,16.6%,11.9%,16.9%,7.2%
4,Opponent,82.0,19755,3414,7449,0.458,816,2232,0.366,2598,5217,0.498,1581,2049,0.772,902,2965,3867,1888,780,457,1092,1671,9225
5,Opponent/G,,240.9,41.6,90.8,0.458,10.0,27.2,0.366,31.7,63.6,0.498,19.3,25.0,0.772,11.0,36.2,47.2,23.0,9.5,5.6,13.3,20.4,112.5
6,Lg Rank,,25,29,30,18.0,20,17,21.0,29,30,10.0,26,26,15.0,27,29,29,16,30,30,21,9,29
7,Year/Year,,0.0%,2.1%,6.7%,-0.021,5.3%,6.3%,-0.003,1.1%,6.8%,-0.028,28.9%,27.4%,0.008,7.4%,9.0%,8.7%,-5.9%,8.3%,6.3%,-6.0%,10.7%,6.1%
