,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,12,Kenny Anderson,PG,6-0,168,"October 9, 1970",United States,13,Georgia Tech
1,20,Jon Barry,SG,6-4,195,"July 25, 1969",United States,12,"University of the Pacific, Georgia Tech"
2,1,Josh Childress,SG,6-8,210,"June 20, 1983",United States,R,Stanford
3,40,Jason Collier,C,7-0,260,"September 8, 1977",United States,4,"Indiana, Georgia Tech"
4,0,Tony Delk,SG,6-1,189,"January 28, 1974",United States,8,Kentucky
5,13,Boris Diaw,SG,6-8,250,"April 16, 1982",France,1,
6,14,Predrag Drobnjak,C,6-11,270,"October 27, 1975",Montenegro,3,
7,54,Obinna Ekezie,C,6-9,270,"August 22, 1975",Nigeria,3,Maryland
8,7,Tom Gugliotta,PF,6-10,240,"December 19, 1969",United States,12,NC State
9,3,Al Harrington,SF,6-9,230,"February 17, 1980",United States,6,
10,36,Royal Ivey,PG,6-3,200,"December 20, 1981",United States,R,Texas
11,10,Tyronn Lue,PG,6-0,175,"May 3, 1977",United States,6,Nebraska
12,34,Jelani McCoy,C,6-10,245,"December 6, 1977",United States,6,UCLA
13,2,Anthony Miller,PF,6-9,225,"October 22, 1971",United States,7,Michigan State
14,15,Donta Smith,SG,6-7,215,"November 27, 1983",United States,R,Southeastern Illinois College
15,5,Josh Smith,SF,6-9,225,"December 5, 1985",United States,R,
16,44,Michael Stewart,PF,6-10,230,"April 25, 1975",France,7,California
17,6,James Thomas,PF,6-8,235,"November 22, 1980",United States,R,Texas
18,8,Antoine Walker,PF,6-8,224,"August 12, 1976",United States,8,Kentucky
19,42,Kevin Willis,C,7-0,220,"September 6, 1962",United States,19,Michigan State
