,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,9.0,Jerami Grant,SF,6-8,210,"March 12, 1994",us,7,Syracuse
1,41.0,Saddiq Bey,SF,6-7,215,"April 9, 1999",us,1,Villanova
2,28.0,Isaiah Stewart,C,6-8,250,"May 22, 2001",us,1,Washington
3,13.0,Kelly Olynyk,PF,6-11,240,"April 19, 1991",ca,8,Gonzaga
4,6.0,Hamidou Diallo,SG,6-5,202,"July 31, 1998",us,3,Kentucky
5,5.0,Frank Jackson,PG,6-3,205,"May 4, 1998",us,3,Duke
6,20.0,Josh Jackson,SF,6-8,207,"February 10, 1997",us,4,Kansas
7,8.0,Trey Lyles,PF,6-9,234,"November 5, 1995",ca,6,Kentucky
8,18.0,Cory Joseph,PG,6-3,200,"August 20, 1991",ca,10,Texas
9,7.0,Killian Hayes,PG,6-5,195,"July 27, 2001",us,1,
10,,Chris Smith (TW),F,6-9,215,"December 24, 1999",us,R,UCLA
11,,Saben Lee,PG,6-2,183,"June 23, 1999",us,1,Vanderbilt
12,,Luka Garza,F-C,6-11,235,"December 27, 1998",us,R,Iowa
13,,Isaiah Livers,F,6-7,230,"July 28, 1998",us,R,Michigan
14,,Jamorko Pickett (TW),G-F,6-9,206,"December 24, 1997",us,R,Georgetown
15,,Cade Cunningham,G,6-8,220,"September 25, 2001",us,R,Oklahoma State
16,,Rodney McGruder,SG,6-4,205,"July 29, 1991",us,5,Kansas State
