,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3210,7130,0.45,768,2196,0.35,2442,4934,0.495,1368,1825,0.75,703,2879,3582,1869,638,453,1054,1490,8556
1,Team/G,,242.7,39.1,87.0,0.45,9.4,26.8,0.35,29.8,60.2,0.495,16.7,22.3,0.75,8.6,35.1,43.7,22.8,7.8,5.5,12.9,18.2,104.3
2,Lg Rank,,2,17,12,20.0,14,13,19.0,15,12,21.0,25,21,22.0,29,1,13,12,16,5,5,5,18
3,Year/Year,,0.6%,1.8%,1.3%,0.002,9.4%,12.6%,-0.01,-0.4%,-3.0%,0.013,-3.3%,0.1%,-0.027,-10.1%,6.2%,2.5%,2.8%,0.8%,32.5%,-4.4%,-13.0%,1.6%
4,Opponent,82.0,19905,3286,7299,0.45,863,2445,0.353,2423,4854,0.499,1293,1697,0.762,872,3091,3963,1921,603,348,1144,1581,8728
5,Opponent/G,,242.7,40.1,89.0,0.45,10.5,29.8,0.353,29.5,59.2,0.499,15.8,20.7,0.762,10.6,37.7,48.3,23.4,7.4,4.2,14.0,19.3,106.4
6,Lg Rank,,2,23,28,7.0,27,27,10.0,13,17,11.0,5,5,4.0,21,30,30,20,11,7,16,23,17
7,Year/Year,,0.6%,2.1%,6.1%,-0.018,14.5%,19.7%,-0.016,-1.7%,0.4%,-0.011,-16.3%,-13.9%,-0.021,19.5%,6.1%,8.8%,1.2%,0.2%,-17.7%,1.5%,-3.0%,-0.1%
