,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,8,Luke Babbitt,SF,6-9,225,"June 20, 1989",United States,7,Nevada
1,24,Kent Bazemore,SG,6-4,195,"July 1, 1989",United States,5,Old Dominion
2,3,Marco Belinelli,SG,6-5,220,"March 25, 1986",Italy,10,
3,95,DeAndre' Bembry,SF,6-5,210,"July 4, 1994",United States,1,Saint Joseph's
4,16,Nicolas Brussino,SF,6-7,195,"March 2, 1993",Argentina,1,
5,34,Tyler Cavanaugh,PF,6-9,238,"February 9, 1994",United States,R,George Washington
6,0,Antonius Cleveland,SG,6-5,195,"February 2, 1994",United States,R,SE Missouri State
7,20,John Collins,PF,6-9,235,"September 23, 1997",United States,R,Wake Forest
8,14,Dewayne Dedmon,C,7-0,245,"August 12, 1989",United States,4,USC
9,5,Malcolm Delaney,PG,6-3,190,"March 11, 1989",United States,1,Virginia Tech
10,2,Tyler Dorsey,SG,6-5,183,"February 18, 1996",United States,R,Oregon
11,6,Jeremy Evans,SF,6-9,200,"October 24, 1987",United States,6,Western Kentucky
12,7,Ersan Ilyasova,PF,6-9,235,"May 15, 1987",Turkey,9,
13,8,Damion Lee,SG,6-5,210,"October 21, 1992",United States,R,"Drexel, Louisville"
14,11,Josh Magette,PG,6-1,160,"November 28, 1989",United States,R,Alabama-Huntsville
15,3,Jaylen Morris,SG,6-5,185,"September 19, 1995",United States,R,Molloy
16,31,Mike Muscala,C,6-10,240,"July 1, 1991",United States,4,Bucknell
17,18,Miles Plumlee,C,6-11,249,"September 1, 1988",United States,5,Duke
18,12,Taurean Prince,SF,6-7,218,"March 22, 1994",United States,1,Baylor
19,17,Dennis Schroder,PG,6-3,172,"September 15, 1993",Germany,4,
20,22,Isaiah Taylor,PG,6-3,170,"July 11, 1994",United States,1,Texas
21,4,Andrew White,SF,6-7,210,"June 16, 1993",United States,R,"Nebraska, Syracuse"
