,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2978,6599,0.451,441,1240,0.356,2537,5359,0.473,1580,2060,0.767,965,2393,3358,1665,629,260,1204,1942,7977
1,Team/G,,242.4,36.3,80.5,0.451,5.4,15.1,0.356,30.9,65.4,0.473,19.3,25.1,0.767,11.8,29.2,41.0,20.3,7.7,3.2,14.7,23.7,97.3
2,Lg Rank,,8,11,15,11.0,16,18,14.0,15,13,11.0,17,20,12.0,21,21,22,24,13,30,20,24,14
3,Year/Year,,0.0%,3.4%,1.3%,0.009,8.6%,11.2%,-0.008,2.5%,-0.7%,0.015,15.0%,18.9%,-0.026,1.6%,-5.9%,-3.9%,-1.8%,3.5%,-33.5%,-6.6%,2.4%,5.8%
4,Opponent,82.0,19880,3001,6454,0.465,464,1276,0.364,2537,5178,0.49,1711,2264,0.756,969,2448,3417,1697,602,389,1195,1736,8177
5,Opponent/G,,242.4,36.6,78.7,0.465,5.7,15.6,0.364,30.9,63.1,0.49,20.9,27.6,0.756,11.8,29.9,41.7,20.7,7.3,4.7,14.6,21.2,99.7
6,Lg Rank,,8,19,11,28.0,17,12,21.0,19,9,27.0,22,22,18.0,14,17,16,9,11,11,15,27,18
7,Year/Year,,0.0%,7.8%,-0.6%,0.036,11.8%,3.9%,0.026,7.0%,-1.6%,0.04,2.0%,3.0%,-0.008,2.0%,0.2%,0.7%,1.3%,-10.8%,1.6%,5.6%,8.5%,6.7%
