,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,44,Andre Brown,PF,6-9,245,"May 12, 1981",United States,1,DePaul
1,54,Kwame Brown,C,6-11,270,"March 10, 1982",United States,6,
2,35,Brian Cardinal,PF,6-8,245,"May 2, 1977",United States,7,Purdue
3,34,Jason Collins,C,7-0,255,"December 2, 1978",United States,6,Stanford
4,11,Mike Conley,PG,6-1,175,"October 11, 1987",United States,R,Ohio State
5,3,Javaris Crittenton,SG,6-5,200,"December 31, 1987",United States,R,Georgia Tech
6,16,Pau Gasol,C,7-0,250,"July 6, 1980",Spain,6,
7,22,Rudy Gay,SF,6-8,250,"August 17, 1986",United States,1,UConn
8,23,Casey Jacobsen,SG,6-6,215,"March 19, 1981",United States,3,Stanford
9,6,Bobby Jones,SF,6-7,215,"January 9, 1984",United States,1,Washington
10,7,Tarence Kinsey,SG,6-6,185,"March 21, 1984",United States,1,South Carolina
11,1,Kyle Lowry,PG,6-0,196,"March 25, 1986",United States,1,Villanova
12,31,Darko Milicic,C,7-0,250,"June 20, 1985",Serbia,4,
13,33,Mike Miller,SG,6-8,218,"February 19, 1980",United States,7,Florida
14,2,Juan Carlos Navarro,SG,6-3,170,"June 13, 1980",Spain,R,
15,3,Jeremy Richardson,SF,6-6,185,"February 11, 1984",United States,1,Delta State University
16,20,Damon Stoudamire,PG,5-10,171,"September 3, 1973",United States,12,Arizona
17,4,Stromile Swift,PF,6-9,225,"November 21, 1979",United States,7,LSU
18,21,Hakim Warrick,PF,6-9,219,"July 8, 1982",United States,2,Syracuse
