,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3141,6759,0.465,797,2190,0.364,2344,4569,0.513,1490,2152,0.692,721,2727,3448,1873,709,460,1063,1746,8569
1,Team/G,,241.8,38.3,82.4,0.465,9.7,26.7,0.364,28.6,55.7,0.513,18.2,26.2,0.692,8.8,33.3,42.0,22.8,8.6,5.6,13.0,21.3,104.5
2,Lg Rank,,11,16,25,6.0,8,9,6.0,20,25,6.0,11,4,29.0,29,17,25,11,7,10,3,24,7
3,Year/Year,,0.5%,-2.7%,-1.0%,-0.008,-3.6%,-0.5%,-0.012,-2.4%,-1.3%,-0.006,1.5%,4.1%,-0.018,-8.0%,0.6%,-1.3%,-7.8%,10.8%,12.5%,5.0%,-0.2%,-2.1%
4,Opponent,82.0,19830,3015,6946,0.434,645,1909,0.338,2370,5037,0.471,1543,2055,0.751,968,2861,3829,1740,583,259,1260,1842,8218
5,Opponent/G,,241.8,36.8,84.7,0.434,7.9,23.3,0.338,28.9,61.4,0.471,18.8,25.1,0.751,11.8,34.9,46.7,21.2,7.1,3.2,15.4,22.5,100.2
6,Lg Rank,,11,5,15,2.0,8,10,5.0,6,19,3.0,24,25,10.0,28,24,29,7,4,1,9,2,7
7,Year/Year,,0.5%,1.0%,3.0%,-0.008,-5.6%,-2.6%,-0.011,3.0%,5.2%,-0.01,-1.1%,-2.4%,0.01,11.5%,8.0%,8.9%,-8.6%,6.4%,5.7%,7.6%,4.3%,0.1%
