,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3451,7423,0.465,1032,2829,0.365,2419,4594,0.527,1282,1598,0.802,804,2849,3653,2155,706,435,1052,1670,9216
1,Team/G,,241.2,42.1,90.5,0.465,12.6,34.5,0.365,29.5,56.0,0.527,15.6,19.5,0.802,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,112.4
2,Lg Rank,,18,11,9,14.0,6,7,7.0,18,18,11.0,28,29,4.0,20,16,22,5,4,10,3,12,14
3,Year/Year,,-0.1%,9.9%,6.4%,0.015,9.9%,13.5%,-0.012,9.9%,2.5%,0.035,-2.0%,-5.8%,0.031,4.8%,-1.0%,0.2%,17.0%,16.9%,16.6%,-8.4%,3.2%,8.1%
4,Opponent,82.0,19780,3239,7222,0.448,944,2748,0.344,2295,4474,0.513,1430,1872,0.764,852,2912,3764,1940,556,317,1241,1602,8852
5,Opponent/G,,241.2,39.5,88.1,0.448,11.5,33.5,0.344,28.0,54.6,0.513,17.4,22.8,0.764,10.4,35.5,45.9,23.7,6.8,3.9,15.1,19.5,108.0
6,Lg Rank,,18,4,9,4.0,15,22,6.0,5,5,12.0,13,16,12.0,16,22,22,8,2,2,7,26,8
7,Year/Year,,-0.1%,5.6%,3.6%,0.009,22.8%,21.1%,0.005,-0.1%,-4.9%,0.025,7.2%,7.1%,0.001,7.7%,3.9%,4.7%,11.2%,-6.4%,-12.9%,7.1%,2.0%,7.5%
