Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,MIN,NBA,SG,72,55,32.1,7.0,16.8,0.417,2.4,7.2,0.329,4.6,9.6,0.483,0.488,2.9,3.8,0.776,0.8,3.8,4.7,2.9,1.1,0.5,2.2,1.8,19.3
2021-22,20.0,MIN,NBA,SG,18,18,35.9,8.6,19.7,0.434,3.3,9.1,0.36,5.3,10.6,0.497,0.517,2.4,3.3,0.746,1.7,5.0,6.7,3.4,1.4,0.7,3.4,2.6,22.8
Career,,,NBA,,90,73,32.9,7.3,17.4,0.421,2.6,7.6,0.336,4.8,9.8,0.486,0.494,2.8,3.7,0.77,1.0,4.1,5.1,3.0,1.2,0.5,2.5,1.9,20.0
