,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,42,30,40,32,1.79,0.01,1.81,117.8,116.0,98.4,0.238,0.448,0.54,9.9,23.0,0.195,0.546,11.2,77.5,0.203,Moda Center,5817
1,Lg Rank,8,21,12,12,12.0,12.0,12.0,2.0,29.0,19.0,22.0,3.0,15.0,1.0,11.0,10.0,22.0,27.0,19.0,25.0,,26
